location,date,total_deaths,total_cases,pct_deaths_if_infected
Asia,2020-05-05,20524,588334,3.488494630600985
Asia,2020-05-06,20884,603756,3.4590132437607246
Asia,2020-05-07,21246,619422,3.4299718124315897
Asia,2020-05-08,21568,636231,3.3899637081500273
Asia,2020-05-09,21910,651644,3.3622652859536806
Asia,2020-05-10,22265,669599,3.3251244401499997
Asia,2020-05-11,22570,686169,3.2892771314355502
Asia,2020-05-12,22926,703191,3.260280634991062
Asia,2020-05-13,23302,720423,3.2344886268206317
Asia,2020-05-14,23687,741038,3.196462259695184
Asia,2020-05-15,24028,758502,3.1678228930180805
Asia,2020-05-16,24381,778436,3.1320493913436684
Asia,2020-05-17,24795,799255,3.1022639833344803
Asia,2020-05-18,25179,820076,3.070325189372692
Asia,2020-05-19,25568,842028,3.036478596911267
Asia,2020-05-20,25918,864611,2.997648653556339
Asia,2020-05-21,26329,888826,2.9622220772119627
Asia,2020-05-22,26736,913020,2.9283038706709603
Asia,2020-05-23,27123,937411,2.8933946796015837
Asia,2020-05-24,27509,961314,2.8616040128407576
Asia,2020-05-25,27847,983134,2.8324724808622226
Asia,2020-05-26,28247,1003323,2.8153446098614308
Asia,2020-05-27,28717,1027231,2.7955737317117575
Asia,2020-05-28,29178,1053079,2.770732300235785
Asia,2020-05-29,29743,1081897,2.749152645769422
Asia,2020-05-30,30291,1109546,2.730035528044804
Asia,2020-05-31,30831,1138778,2.7073758010779976
Asia,2020-06-01,31345,1166742,2.6865408119361436
Asia,2020-06-02,31896,1197315,2.663960611869057
Asia,2020-06-03,32541,1230701,2.644102832450774
Asia,2020-06-04,33123,1263012,2.6225404034165947
Asia,2020-06-05,33771,1295951,2.6058855620312804
Asia,2020-06-06,34424,1330383,2.587525547154466
Asia,2020-06-07,35082,1364969,2.570168260231551
Asia,2020-06-08,35737,1396118,2.5597406522944337
Asia,2020-06-09,36405,1430061,2.5456956031945492
Asia,2020-06-10,37169,1466581,2.5343980318850443
Asia,2020-06-11,37995,1504423,2.525552986095001
Asia,2020-06-12,38721,1537111,2.5190763711924515
Asia,2020-06-13,39464,1576027,2.504018014919795
Asia,2020-06-14,40338,1620977,2.488499219914903
Asia,2020-06-15,41248,1658237,2.4874610806537305
Asia,2020-06-16,43777,1696773,2.5800151228243258
Asia,2020-06-17,44646,1737796,2.5691162829238876
Asia,2020-06-18,45548,1778904,2.56045295305424
Asia,2020-06-19,46498,1821764,2.5523613376924783
Asia,2020-06-20,47378,1863674,2.542182806649661
Asia,2020-06-21,48333,1903425,2.5392647464439104
Asia,2020-06-22,49134,1943973,2.527504240028025
Asia,2020-06-23,50093,1986348,2.5218642453386817
Asia,2020-06-24,51108,2030239,2.517339091604486
Asia,2020-06-25,52063,2074505,2.5096589306846693
Asia,2020-06-26,53000,2120863,2.498982725428281
Asia,2020-06-27,53948,2167123,2.48938338986758
Asia,2020-06-28,54823,2214093,2.476092919312784
Asia,2020-06-29,55858,2258551,2.47317859990764
Asia,2020-06-30,56983,2305204,2.4719287316870875
Asia,2020-07-01,57999,2371987,2.4451651716472305
Asia,2020-07-02,58957,2422565,2.433660190748236
Asia,2020-07-03,59882,2473243,2.421193550330477
Asia,2020-07-04,61042,2527017,2.4155753601974186
Asia,2020-07-05,62200,2583149,2.407913751781256
Asia,2020-07-06,63362,2633331,2.406154030769394
Asia,2020-07-07,64521,2683438,2.4044155296302727
Asia,2020-07-08,65569,2737316,2.395375616114471
Asia,2020-07-09,66693,2795194,2.3859882355213986
Asia,2020-07-10,67774,2851344,2.3769141850299365
Asia,2020-07-11,68914,2906749,2.3708273400971325
Asia,2020-07-12,70359,2961581,2.3757243175182445
Asia,2020-07-13,71538,3018122,2.370281917033175
Asia,2020-07-14,72697,3073006,2.3656641086935726
Asia,2020-07-15,73923,3133820,2.3588783018807717
Asia,2020-07-16,75203,3194381,2.3542276265730355
Asia,2020-07-17,76554,3258468,2.3493862760045516
Asia,2020-07-18,78473,3332752,2.3546006423520263
Asia,2020-07-19,79968,3401206,2.3511660275796293
Asia,2020-07-20,81371,3462557,2.3500262955960003
Asia,2020-07-21,82662,3528132,2.342939549880787
Asia,2020-07-22,84488,3599747,2.3470538346167102
Asia,2020-07-23,86015,3679586,2.3376271134850497
Asia,2020-07-24,87354,3754617,2.3265755202195058
Asia,2020-07-25,88633,3828958,2.3148073183356934
Asia,2020-07-26,89949,3901827,2.305304668812841
Asia,2020-07-27,91156,3971064,2.295505688148063
Asia,2020-07-28,92710,4049031,2.289683630478502
Asia,2020-07-29,94003,4126946,2.2777860432387533
Asia,2020-07-30,95374,4208306,2.266327591197028
Asia,2020-07-31,96726,4296518,2.2512648614529254
Asia,2020-08-01,98074,4373956,2.2422264878750493
Asia,2020-08-02,99367,4455690,2.230114752148377
Asia,2020-08-03,101025,4530926,2.2296766709498232
Asia,2020-08-04,102441,4610248,2.222027968994293
Asia,2020-08-05,103915,4696002,2.2128397730665363
Asia,2020-08-06,105309,4786745,2.2000127435240437
Asia,2020-08-07,106740,4877477,2.1884265164141214
Asia,2020-08-08,108089,4968470,2.1754986947692148
Asia,2020-08-09,109637,5055071,2.16885183215033
Asia,2020-08-10,111340,5136490,2.167628088441718
Asia,2020-08-11,112698,5222202,2.158055165234895
Asia,2020-08-12,114255,5317620,2.148611596917418
Asia,2020-08-13,115760,5410128,2.1396905951208547
Asia,2020-08-14,117233,5504941,2.1295959393570247
Asia,2020-08-15,118830,5596280,2.123374813268814
Asia,2020-08-16,120322,5680047,2.1183275420080148
Asia,2020-08-17,121687,5757967,2.1133674437522827
Asia,2020-08-18,123462,5851042,2.1100856907197043
Asia,2020-08-19,125046,5949467,2.101801724423381
Asia,2020-08-20,126595,6046387,2.093729693451643
Asia,2020-08-21,127604,6143563,2.077035752705718
Asia,2020-08-22,129021,6238674,2.068083698555174
Asia,2020-08-23,130358,6322721,2.061738925377223
Asia,2020-08-24,131836,6409014,2.0570402873203273
Asia,2020-08-25,133335,6491080,2.054126586022665
Asia,2020-08-26,135017,6604055,2.0444560198241835
Asia,2020-08-27,136659,6707647,2.0373612385982747
Asia,2020-08-28,138253,6811550,2.029684873486945
Asia,2020-08-29,139742,6916227,2.0204947003619167
Asia,2020-08-30,141291,7019675,2.0127854922058357
Asia,2020-08-31,142607,7113877,2.0046312299186506
Asia,2020-09-01,144198,7217705,1.9978372626756014
Asia,2020-09-02,145864,7328153,1.9904606249350962
Asia,2020-09-03,147555,7439687,1.9833495683353346
Asia,2020-09-04,149180,7554997,1.9745871507295107
Asia,2020-09-05,150771,7670183,1.9656766989783685
Asia,2020-09-06,152401,7787188,1.9570735931892231
Asia,2020-09-07,154064,7888296,1.953070726554886
Asia,2020-09-08,155735,8006763,1.9450432090971095
Asia,2020-09-09,157546,8132397,1.9372640071555778
Asia,2020-09-10,159375,8260297,1.9294100442151172
Asia,2020-09-11,161085,8389357,1.9201113982871394
Asia,2020-09-12,162865,8513673,1.9129816237950414
Asia,2020-09-13,164576,8634554,1.9060162227255744
Asia,2020-09-14,166478,8750387,1.9025215684746286
Asia,2020-09-15,168376,8872764,1.8976724727491907
Asia,2020-09-16,170256,9003896,1.8909147773363884
Asia,2020-09-17,172097,9133487,1.8842420205995807
Asia,2020-09-18,173950,9260112,1.8784869988613526
Asia,2020-09-19,175755,9383927,1.872936564830481
Asia,2020-09-20,177532,9501349,1.8684925687920735
Asia,2020-09-21,179224,9607296,1.8654988875121574
Asia,2020-09-22,180978,9724990,1.860958211782223
Asia,2020-09-23,182829,9848838,1.8563509725715865
Asia,2020-09-24,184612,9972464,1.851217512542537
Asia,2020-09-25,186382,10094975,1.8462849090760503
Asia,2020-09-26,188169,10216931,1.8417370147650012
Asia,2020-09-27,189874,10330314,1.8380273823235191
Asia,2020-09-28,191298,10428832,1.834318550725527
Asia,2020-09-29,193220,10542963,1.8326916256843546
Asia,2020-09-30,195117,10668654,1.8288811315841715
Asia,2020-10-01,196894,10788124,1.8250995261085246
Asia,2020-10-02,198651,10905127,1.82162940422427
Asia,2020-10-03,200205,11012665,1.8179523303396588
Asia,2020-10-04,201844,11120812,1.8150113498906373
Asia,2020-10-05,203462,11218148,1.813686180642295
Asia,2020-10-06,205173,11326772,1.8113986932905508
Asia,2020-10-07,206913,11443561,1.8081172460215837
Asia,2020-10-08,208708,11552422,1.8066168289212425
Asia,2020-10-09,210361,11659576,1.8041908213471913
Asia,2020-10-10,211976,11767671,1.8013419987693402
Asia,2020-10-11,213588,11866548,1.79991687557325
Asia,2020-10-12,214994,11956970,1.7980642253012258
Asia,2020-10-13,216466,12056751,1.7953924734781368
Asia,2020-10-14,218013,12161535,1.7926437739972791
Asia,2020-10-15,219675,12263375,1.7913094886195684
Asia,2020-10-16,221267,12364045,1.789600409898217
Asia,2020-10-17,223064,12460581,1.7901572968387267
Asia,2020-10-18,224401,12551918,1.7877825524354125
Asia,2020-10-19,225845,12634255,1.7875608811124994
Asia,2020-10-20,227371,12725049,1.7867986205789856
Asia,2020-10-21,228979,12823494,1.7856209859808878
Asia,2020-10-22,230511,12920629,1.7840540116119734
Asia,2020-10-23,232100,13018153,1.7828950082242851
Asia,2020-10-24,233498,13106871,1.7814930809954566
Asia,2020-10-25,234794,13191996,1.7798216433661744
Asia,2020-10-26,236179,13264641,1.7805155827436265
Asia,2020-10-27,237559,13349414,1.7795462782111633
Asia,2020-10-28,239051,13442588,1.7783108431203873
Asia,2020-10-29,240526,13535791,1.7769630160512968
Asia,2020-10-30,241923,13627793,1.775217748024203
Asia,2020-10-31,243328,13714627,1.7742225144001362
Asia,2020-11-01,244761,13802128,1.7733569779964364
Asia,2020-11-02,246233,13885290,1.7733371071111947
Asia,2020-11-03,247803,13978280,1.7727717573263662
Asia,2020-11-04,249549,14075510,1.7729304302295263
Asia,2020-11-05,251169,14172042,1.7722851795104757
Asia,2020-11-06,252757,14273605,1.7708000186357966
Asia,2020-11-07,254234,14367339,1.7695273982189743
Asia,2020-11-08,255725,14462146,1.768236885452546
Asia,2020-11-09,257261,14547743,1.768391151809597
Asia,2020-11-10,258800,14643208,1.7673722861820989
Asia,2020-11-11,260419,14744105,1.7662584470200124
Asia,2020-11-12,262060,14843265,1.765514527969419
Asia,2020-11-13,263646,14942740,1.7643752082951318
Asia,2020-11-14,265158,15036813,1.763392282659896
Asia,2020-11-15,266621,15118723,1.7635153445168619
Asia,2020-11-16,268119,15199438,1.7640060112748905
Asia,2020-11-17,269710,15293741,1.763531891902707
Asia,2020-11-18,271522,15400530,1.7630691930732256
Asia,2020-11-19,273546,15507529,1.7639560757874448
Asia,2020-11-20,275239,15615974,1.7625477603894577
Asia,2020-11-21,276860,15719591,1.7612417524094617
Asia,2020-11-22,278560,15824589,1.7602984823176133
Asia,2020-11-23,280214,15921446,1.7599783336262296
Asia,2020-11-24,281922,16028724,1.7588549157125668
Asia,2020-11-25,283737,16138369,1.7581516446922236
Asia,2020-11-26,285505,16276810,1.754059917145927
Asia,2020-11-27,287163,16422866,1.748555946325081
Asia,2020-11-28,288841,16550444,1.7452160195823143
Asia,2020-11-29,290523,16675866,1.7421763883207024
Asia,2020-11-30,292161,16791288,1.7399558628260081
Asia,2020-12-01,293898,16914109,1.7375907888497113
Asia,2020-12-02,295552,17041300,1.7343277801576171
Asia,2020-12-03,297263,17172492,1.7310417148541983
Asia,2020-12-04,298930,17298744,1.7280445331753564
Asia,2020-12-05,300481,17422193,1.7247025101834197
Asia,2020-12-06,301950,17541832,1.7213139425802277
Asia,2020-12-07,303470,17650202,1.7193570929103248
Asia,2020-12-08,305119,17768584,1.7171824158863758
Asia,2020-12-09,306670,17886799,1.714504646695029
Asia,2020-12-10,308220,18795343,1.6398743029057785
Asia,2020-12-11,309745,18909807,1.6380124873828696
Asia,2020-12-12,311191,19019727,1.6361486155926424
Asia,2020-12-13,312545,19119184,1.634719347855013
Asia,2020-12-14,314009,19213485,1.6343156902560885
Asia,2020-12-15,315638,19321020,1.6336508113960857
Asia,2020-12-16,317083,19427655,1.6321218386882002
Asia,2020-12-17,318499,19529524,1.6308590009669461
Asia,2020-12-18,319870,19629928,1.6295016466693104
Asia,2020-12-19,321266,19725995,1.6286428137085098
Asia,2020-12-20,322720,19813303,1.6288046470596043
Asia,2020-12-21,324165,19892811,1.6295585375038248
Asia,2020-12-22,325659,19982296,1.6297376437622584
Asia,2020-12-23,327082,20072388,1.6295121437469224
Asia,2020-12-24,328432,20161058,1.629041491770918
Asia,2020-12-25,329746,20247038,1.6286135285566212
Asia,2020-12-26,330967,20322833,1.628547555353134
Asia,2020-12-27,332296,20394455,1.6293448390751308
Asia,2020-12-28,333601,20464476,1.6301467968200114
Asia,2020-12-29,335040,20546217,1.6306651487229984
Asia,2020-12-30,336440,20629762,1.6308477043991103
Asia,2020-12-31,337412,20695037,1.6304005641545845
Asia,2021-01-01,338759,20771126,1.6309130280178357
Asia,2021-01-02,340111,20860993,1.630368218809143
Asia,2021-01-03,341172,20930526,1.6300211471035175
Asia,2021-01-04,342282,21003980,1.6296054366839046
Asia,2021-01-05,343508,21086462,1.6290452139386873
Asia,2021-01-06,344578,21173939,1.6273684362649765
Asia,2021-01-07,345720,21261559,1.6260331615381545
Asia,2021-01-08,346673,21328990,1.625360600759811
Asia,2021-01-09,347978,21433951,1.6234897616403061
Asia,2021-01-10,348911,21510429,1.6220550505989446
Asia,2021-01-11,349908,21584805,1.62108483259404
Asia,2021-01-12,351326,21666786,1.621495684685306
Asia,2021-01-13,352652,21753727,1.6211107181771656
Asia,2021-01-14,353823,21840283,1.6200476889424922
Asia,2021-01-15,355027,21922871,1.619436614848484
Asia,2021-01-16,356139,22008604,1.6181807805710893
Asia,2021-01-17,357117,22083784,1.617100583849217
Asia,2021-01-18,358189,22148336,1.6172275876616644
Asia,2021-01-19,359418,22223088,1.6173179892911373
Asia,2021-01-20,360662,22304822,1.6169687433506532
Asia,2021-01-21,361911,22381161,1.617034076114282
Asia,2021-01-22,362961,22456819,1.616261857923867
Asia,2021-01-23,364009,22529999,1.6156636314098372
Asia,2021-01-24,364954,22596903,1.6150620286328619
Asia,2021-01-25,366077,22656618,1.61576189350061
Asia,2021-01-26,367373,22731833,1.6161169229071848
Asia,2021-01-27,368643,22811809,1.6160182649258548
Asia,2021-01-28,370003,22894721,1.6161061757424342
Asia,2021-01-29,370975,22971518,1.6149346334012407
Asia,2021-01-30,372249,23045792,1.6152580045849585
Asia,2021-01-31,373244,23113281,1.6148464599205972
Asia,2021-02-01,374229,23179148,1.6145071423677868
Asia,2021-02-02,375349,23248435,1.614512976895004
Asia,2021-02-03,376350,23324785,1.613519695894303
Asia,2021-02-04,377441,23397642,1.613158283215035
Asia,2021-02-05,378354,23466403,1.612322092993971
Asia,2021-02-06,379222,23536103,1.611235300933209
Asia,2021-02-07,380045,23602159,1.6102128623063678
Asia,2021-02-08,380937,23661587,1.6099385049701018
Asia,2021-02-09,381879,23729592,1.6092944202327626
Asia,2021-02-10,382853,23800645,1.6085824564838473
Asia,2021-02-11,383700,23865633,1.607751196039929
Asia,2021-02-12,384584,23932428,1.606957722801882
Asia,2021-02-13,385441,23995483,1.606306486933395
Asia,2021-02-14,386184,24054158,1.6054771071180294
Asia,2021-02-15,386885,24113526,1.604431471365905
Asia,2021-02-16,387808,24182275,1.6036869980181765
Asia,2021-02-17,388673,24251765,1.6026586106207115
Asia,2021-02-18,389559,24318484,1.6019049542726431
Asia,2021-02-19,390453,24385712,1.6011548073724482
Asia,2021-02-20,391362,24448415,1.6007663482479335
Asia,2021-02-21,392079,24515896,1.5992848068861119
Asia,2021-02-22,392833,24583145,1.5979769878915004
Asia,2021-02-23,393774,24656847,1.5970168448544941
Asia,2021-02-24,395285,24733274,1.5981911654720682
Asia,2021-02-25,396236,24809257,1.59712965204883
Asia,2021-02-26,397205,24884160,1.5962162275117986
Asia,2021-02-27,397990,24954194,1.5948822069749076
Asia,2021-02-28,398741,25022183,1.5935500112040584
Asia,2021-03-01,399483,25091191,1.5921245029779576
Asia,2021-03-02,400366,25167741,1.5907903693064864
Asia,2021-03-03,401194,25248453,1.588984481544275
Asia,2021-03-04,402002,25329534,1.5870880214377416
Asia,2021-03-05,402951,25410577,1.5857609215249227
Asia,2021-03-06,403612,25487404,1.583574380505759
Asia,2021-03-07,404340,25565522,1.5815831963063378
Asia,2021-03-08,405228,25644808,1.5801561080121949
Asia,2021-03-09,406070,25728012,1.5783186046399542
Asia,2021-03-10,406873,25817741,1.5759434568655715
Asia,2021-03-11,407692,25909592,1.573517637792212
Asia,2021-03-12,408572,26003403,1.571225120035251
Asia,2021-03-13,409386,26092023,1.5690082750578598
Asia,2021-03-14,410138,26182722,1.5664452305608256
Asia,2021-03-15,410981,26276520,1.5640617555140481
Asia,2021-03-16,411960,26378777,1.561710006494994
Asia,2021-03-17,412827,26494257,1.5581754189219195
Asia,2021-03-18,413790,26614482,1.5547550390047045
Asia,2021-03-19,414730,26736141,1.5511961879614562
Asia,2021-03-20,415613,26855823,1.5475712660155676
Asia,2021-03-21,416502,26981166,1.5436768003280512
Asia,2021-03-22,417560,27101803,1.5407093026246261
Asia,2021-03-23,418636,27236087,1.5370636758503526
Asia,2021-03-24,419759,27382751,1.5329321732502332
Asia,2021-03-25,420877,27537750,1.5283637915225463
Asia,2021-03-26,421988,27694135,1.5237450095480505
Asia,2021-03-27,423160,27846738,1.5196034810253178
Asia,2021-03-28,424218,28009738,1.5145375511902326
Asia,2021-03-29,425366,28162561,1.510395308153971
Asia,2021-03-30,426628,28323783,1.5062535961386232
Asia,2021-03-31,428094,28507133,1.5017083619036682
Asia,2021-04-01,429520,28705267,1.4963107641534914
Asia,2021-04-02,431127,28915689,1.4909795163449158
Asia,2021-04-03,432626,29124406,1.4854414541536056
Asia,2021-04-04,434298,29349014,1.4797703255039505
Asia,2021-04-05,435794,29558608,1.4743387104020595
Asia,2021-04-06,437883,29804168,1.4692005493996678
Asia,2021-04-07,439892,30072669,1.462763414846883
Asia,2021-04-08,441906,30353144,1.4558821320124202
Asia,2021-04-09,444134,30646312,1.4492249507869006
Asia,2021-04-10,446269,30935131,1.4425961215422038
Asia,2021-04-11,448424,31240946,1.4353726676522536
Asia,2021-04-12,450736,31544092,1.4289078284453394
Asia,2021-04-13,453162,31876886,1.4216005917265568
Asia,2021-04-14,455631,32233739,1.4135220242367788
Asia,2021-04-15,458325,32605347,1.4056743515105052
Asia,2021-04-16,461111,32994049,1.3975580869144009
Asia,2021-04-17,464040,33403831,1.3891819773606207
Asia,2021-04-18,467217,33818604,1.38153839821419
Asia,2021-04-19,470550,34218377,1.3751382773063725
Asia,2021-04-20,474260,34666957,1.368046234920475
Asia,2021-04-21,478068,35138536,1.3605233866317026
Asia,2021-04-22,482017,35621281,1.3531714370406835
Asia,2021-04-23,486138,36102612,1.3465452305777765
Asia,2021-04-24,490544,36576350,1.3411507709216475
Asia,2021-04-25,495069,37055035,1.3360370594711353
Asia,2021-04-26,499552,37496027,1.332279817272374
Asia,2021-04-27,504552,37986034,1.328256590303689
Asia,2021-04-28,509870,38492711,1.324588439613931
Asia,2021-04-29,515111,39007933,1.3205288267901814
Asia,2021-04-30,520286,39526308,1.3163030556762347
Europe,2020-01-23,0,0,NULL
Europe,2020-01-24,0,2,0
Europe,2020-01-25,0,3,0
Europe,2020-01-26,0,3,0
Europe,2020-01-27,0,4,0
Europe,2020-01-28,0,8,0
Europe,2020-01-29,0,10,0
Europe,2020-01-30,0,10,0
Europe,2020-01-31,0,17,0
Europe,2020-02-01,0,23,0
Europe,2020-02-02,0,25,0
Europe,2020-02-03,0,33,0
Europe,2020-02-04,0,34,0
Europe,2020-02-05,0,35,0
Europe,2020-02-06,0,35,0
Europe,2020-02-07,0,37,0
Europe,2020-02-08,0,46,0
Europe,2020-02-09,0,49,0
Europe,2020-02-10,0,49,0
Europe,2020-02-11,0,52,0
Europe,2020-02-12,0,53,0
Europe,2020-02-13,0,54,0
Europe,2020-02-14,0,55,0
Europe,2020-02-15,1,56,1.7857142857142856
Europe,2020-02-16,1,56,1.7857142857142856
Europe,2020-02-17,1,57,1.7543859649122806
Europe,2020-02-18,1,57,1.7543859649122806
Europe,2020-02-19,1,58,1.7241379310344827
Europe,2020-02-20,1,60,1.6666666666666667
Europe,2020-02-21,2,78,2.564102564102564
Europe,2020-02-22,3,120,2.5
Europe,2020-02-23,4,218,1.834862385321101
Europe,2020-02-24,8,294,2.7210884353741496
Europe,2020-02-25,11,402,2.736318407960199
Europe,2020-02-26,14,565,2.47787610619469
Europe,2020-02-27,19,830,2.289156626506024
Europe,2020-02-28,23,1133,2.0300088261253313
Europe,2020-02-29,31,1506,2.058432934926959
Europe,2020-03-01,36,2261,1.592215833701902
Europe,2020-03-02,55,2828,1.9448373408769446
Europe,2020-03-03,85,3516,2.4175199089874857
Europe,2020-03-04,114,4528,2.517667844522968
Europe,2020-03-05,160,5960,2.684563758389262
Europe,2020-03-06,215,7732,2.7806518365235386
Europe,2020-03-07,264,9890,2.6693629929221436
Europe,2020-03-08,410,12425,3.299798792756539
Europe,2020-03-09,527,15567,3.3853664803751524
Europe,2020-03-10,718,18958,3.787319337482857
Europe,2020-03-11,958,24421,3.9228532820113835
Europe,2020-03-12,1154,28349,4.070690324173692
Europe,2020-03-13,1535,39896,3.8475035091237215
Europe,2020-03-14,1823,48053,3.793727758932845
Europe,2020-03-15,2315,56894,4.068970365943684
Europe,2020-03-16,2816,67890,4.147886286640153
Europe,2020-03-17,3424,79437,4.310333975351536
Europe,2020-03-18,4067,93484,4.350477086988148
Europe,2020-03-19,4919,112861,4.358458634958046
Europe,2020-03-20,6101,133324,4.576070324922744
Europe,2020-03-21,7538,154986,4.863665105235312
Europe,2020-03-22,8855,175295,5.051484640177986
Europe,2020-03-23,10421,201702,5.166532805822452
Europe,2020-03-24,12254,226107,5.419557996877584
Europe,2020-03-25,14490,257126,5.635369429773729
Europe,2020-03-26,16792,293038,5.730314839713621
Europe,2020-03-27,19470,329065,5.9167641651345475
Europe,2020-03-28,22246,365860,6.080467938555731
Europe,2020-03-29,24826,395777,6.272724286656374
Europe,2020-03-30,27868,428432,6.504649512641445
Europe,2020-03-31,31133,465241,6.691800593670807
Europe,2020-04-01,35388,502382,7.0440421830399975
Europe,2020-04-02,39195,538552,7.277848749981432
Europe,2020-04-03,43430,576205,7.537248028045573
Europe,2020-04-04,47162,588726,8.010857342804632
Europe,2020-04-05,50172,615190,8.155529186105106
Europe,2020-04-06,53723,642592,8.360359294855833
Europe,2020-04-07,58811,666432,8.824756314222606
Europe,2020-04-08,62771,700555,8.960181570326384
Europe,2020-04-09,67559,733919,9.205239270273696
Europe,2020-04-10,71973,765259,9.40505110034642
Europe,2020-04-11,75297,792427,9.502074008078978
Europe,2020-04-12,78497,867469,9.048968896871243
Europe,2020-04-13,81725,892616,9.155672764100128
Europe,2020-04-14,85330,930197,9.173325650372984
Europe,2020-04-15,90351,962130,9.390726824857348
Europe,2020-04-16,94535,1006227,9.394997351492258
Europe,2020-04-17,98607,1038323,9.49675582646248
Europe,2020-04-18,101796,1065717,9.551879157412333
Europe,2020-04-19,104208,1095800,9.509764555575835
Europe,2020-04-20,107041,1119433,9.562072942284173
Europe,2020-04-21,110798,1146874,9.660869459068739
Europe,2020-04-22,114201,1176437,9.707362145189245
Europe,2020-04-23,117337,1201978,9.761992315999128
Europe,2020-04-24,120669,1218130,9.906085557370723
Europe,2020-04-25,123445,1242894,9.932061784834428
Europe,2020-04-26,125167,1264960,9.894937389324564
Europe,2020-04-27,127243,1289115,9.870570119810878
Europe,2020-04-28,130049,1313134,9.903711273944623
Europe,2020-04-29,132922,1334709,9.958874930790158
Europe,2020-04-30,135170,1357800,9.955074385034616
Europe,2020-05-01,137015,1380660,9.923876986368837
Europe,2020-05-02,139298,1402850,9.92964322628934
Europe,2020-05-03,140429,1424063,9.861150805828114
Europe,2020-05-04,141953,1445125,9.822887293486723
Europe,2020-05-05,143953,1467724,9.807906663650659
Europe,2020-05-06,146476,1494801,9.799030105010633
Europe,2020-05-07,148227,1519934,9.752199766568811
Europe,2020-05-08,150233,1543349,9.734220840522784
Europe,2020-05-09,151417,1564066,9.6809853292636
Europe,2020-05-10,152340,1583817,9.618535474742346
Europe,2020-05-11,153504,1607638,9.548418238434273
Europe,2020-05-12,155330,1629716,9.531108487613793
Europe,2020-05-13,156894,1650190,9.50763245444464
Europe,2020-05-14,158470,1670346,9.487255933800542
Europe,2020-05-15,159790,1690673,9.451265856851087
Europe,2020-05-16,160940,1708326,9.420918489796444
Europe,2020-05-17,161919,1724786,9.387773323763064
Europe,2020-05-18,162736,1741685,9.34359542626824
Europe,2020-05-19,163653,1760607,9.295260100635746
Europe,2020-05-20,164830,1778666,9.267057446423332
Europe,2020-05-21,165790,1796193,9.2300771687675
Europe,2020-05-22,167400,1815046,9.222906747267011
Europe,2020-05-23,168255,1831675,9.185854477459156
Europe,2020-05-24,168988,1845872,9.154914316919049
Europe,2020-05-25,167634,1860178,9.01171823341637
Europe,2020-05-26,168752,1876425,8.99327178011378
Europe,2020-05-27,169746,1891569,8.973820146132654
Europe,2020-05-28,170655,1912014,8.92540535791056
Europe,2020-05-29,171577,1928616,8.896379579968226
Europe,2020-05-30,172285,1945237,8.856761412619644
Europe,2020-05-31,172683,1959812,8.811202298996026
Europe,2020-06-01,173145,1974501,8.76905101592757
Europe,2020-06-02,173923,1988562,8.746169342469583
Europe,2020-06-03,174721,2000313,8.73468302210704
Europe,2020-06-04,175314,2020081,8.678562889309884
Europe,2020-06-05,176081,2036537,8.646098745075587
Europe,2020-06-06,176654,2052465,8.606918997400687
Europe,2020-06-07,176997,2067232,8.56202883856287
Europe,2020-06-08,177413,2082381,8.51971853373614
Europe,2020-06-09,178139,2097726,8.492005152245813
Europe,2020-06-10,178814,2113254,8.461547925616134
Europe,2020-06-11,179269,2129432,8.418629944511025
Europe,2020-06-12,179807,2146506,8.37672943844555
Europe,2020-06-13,180250,2162237,8.336273960717534
Europe,2020-06-14,180537,2177002,8.292918426349631
Europe,2020-06-15,180866,2191046,8.254778767766629
Europe,2020-06-16,181496,2206930,8.223912856320771
Europe,2020-06-17,182126,2222952,8.192979425556647
Europe,2020-06-18,182637,2239957,8.153594019885203
Europe,2020-06-19,184248,2255773,8.167843129605682
Europe,2020-06-20,184653,2270389,8.133099658252396
Europe,2020-06-21,184879,2283684,8.095647208633068
Europe,2020-06-22,185111,2297233,8.057998470333658
Europe,2020-06-23,185674,2312307,8.02981611005805
Europe,2020-06-24,186067,2327439,7.99449523703951
Europe,2020-06-25,186439,2342217,7.959937102326556
Europe,2020-06-26,186943,2357842,7.928563491531664
Europe,2020-06-27,187267,2371743,7.895754303902236
Europe,2020-06-28,187519,2383485,7.867429415330912
Europe,2020-06-29,187783,2396435,7.835931289603098
Europe,2020-06-30,188239,2409237,7.81322053413591
Europe,2020-07-01,188734,2422427,7.7911119715888235
Europe,2020-07-02,189141,2435960,7.7645363634870845
Europe,2020-07-03,189566,2449910,7.737671996114143
Europe,2020-07-04,189896,2462731,7.710789363515544
Europe,2020-07-05,190149,2474524,7.684265741613336
Europe,2020-07-06,190431,2488137,7.653557661816854
Europe,2020-07-07,190900,2500116,7.63564570603924
Europe,2020-07-08,191337,2514260,7.6100721484651555
Europe,2020-07-09,191724,2527882,7.584373004752595
Europe,2020-07-10,192112,2542448,7.55618207334034
Europe,2020-07-11,192452,2556189,7.5288642584722805
Europe,2020-07-12,192673,2567959,7.502962469416373
Europe,2020-07-13,192915,2582490,7.470116050788193
Europe,2020-07-14,193292,2595303,7.447762361466078
Europe,2020-07-15,193710,2609736,7.422589871159381
Europe,2020-07-16,194083,2625025,7.3935676803078065
Europe,2020-07-17,194453,2641227,7.362222179312871
Europe,2020-07-18,194700,2654591,7.33446319979236
